project_id,sov_line_id,total_labor_cost,total_hours_st,total_hours_ot,log_count,unique_employees,date_min,date_max,total_hours
PRJ-2022-353,PRJ-2022-353-SOV-05,144579.83,1614,88,206,204,2022-03-23,2022-11-23,1702
PRJ-2022-353,PRJ-2022-353-SOV-06,88789.8,974,58,123,122,2022-06-29,2022-11-22,1032
PRJ-2022-353,PRJ-2022-353-SOV-07,75940.54000000001,844,42,107,107,2022-06-29,2022-11-22,886
PRJ-2022-353,PRJ-2022-353-SOV-08,88274.06,958,46,123,123,2022-06-29,2022-11-23,1004
PRJ-2022-353,PRJ-2022-353-SOV-09,167393.75,1804,112,232,229,2022-06-29,2023-03-23,1916
PRJ-2022-353,PRJ-2022-353-SOV-10,86597.77,964,42,121,119,2022-11-24,2023-03-24,1006
PRJ-2022-353,PRJ-2022-353-SOV-11,113610.37,1260,68,157,154,2022-11-24,2023-06-07,1328
PRJ-2022-353,PRJ-2022-353-SOV-12,93237.77,1002,62,128,127,2022-11-24,2023-03-27,1064
PRJ-2022-353,PRJ-2022-353-SOV-13,36301.52,398,14,52,52,2023-03-28,2023-06-07,412
PRJ-2022-353,PRJ-2022-353-SOV-14,39684.26,432,18,55,55,2023-03-28,2023-06-06,450
PRJ-2022-353,PRJ-2022-353-SOV-15,38911.79,416,40,53,53,2023-03-28,2023-06-07,456
PRJ-2022-354,PRJ-2022-354-SOV-01,216049.01,2410,140,305,296,2022-01-19,2022-12-19,2550
PRJ-2022-354,PRJ-2022-354-SOV-02,70451.94,806,38,104,104,2022-01-19,2022-04-29,844
PRJ-2022-354,PRJ-2022-354-SOV-03,115106.57,1266,68,162,161,2022-02-23,2022-08-09,1334
PRJ-2022-354,PRJ-2022-354-SOV-04,107057.08,1186,60,148,146,2022-02-23,2022-08-10,1246
PRJ-2022-354,PRJ-2022-354-SOV-05,106789.37,1118,74,142,142,2022-02-28,2022-08-09,1192
PRJ-2022-354,PRJ-2022-354-SOV-06,51880.86,558,40,71,71,2022-05-04,2022-08-10,598
PRJ-2022-354,PRJ-2022-354-SOV-07,46912.64,502,22,63,63,2022-05-05,2022-08-09,524
PRJ-2022-354,PRJ-2022-354-SOV-08,48082.1,542,26,68,67,2022-05-02,2022-08-08,568
PRJ-2022-354,PRJ-2022-354-SOV-09,120623.34,1368,60,172,171,2022-05-02,2022-11-02,1428
PRJ-2022-354,PRJ-2022-354-SOV-10,71040.2,784,56,98,97,2022-08-11,2022-11-01,840
PRJ-2022-354,PRJ-2022-354-SOV-11,78014.87,854,42,108,107,2022-08-15,2022-12-22,896
PRJ-2022-354,PRJ-2022-354-SOV-12,52909.67,566,20,72,72,2022-08-11,2022-11-02,586
PRJ-2022-354,PRJ-2022-354-SOV-13,31949.81,354,16,45,45,2022-11-04,2022-12-22,370
PRJ-2022-354,PRJ-2022-354-SOV-14,25872.68,316,18,40,40,2022-11-03,2022-12-21,334
PRJ-2022-354,PRJ-2022-354-SOV-15,23976.23,292,10,37,37,2022-11-03,2022-12-22,302
PRJ-2022-355,PRJ-2022-355-SOV-01,664580.36,7280,398,924,879,2022-03-22,2024-04-26,7678
PRJ-2022-355,PRJ-2022-355-SOV-02,242854.39,2528,194,318,310,2022-03-21,2022-11-04,2722
PRJ-2022-355,PRJ-2022-355-SOV-03,347782.29,3876,196,495,485,2022-06-07,2023-06-23,4072
PRJ-2022-355,PRJ-2022-355-SOV-04,335306.7,3728,208,473,462,2022-06-10,2023-06-23,3936
PRJ-2022-355,PRJ-2022-355-SOV-05,352027.32,3818,242,481,473,2022-06-07,2023-06-23,4060
PRJ-2022-355,PRJ-2022-355-SOV-06,196034.83,2132,136,272,270,2022-11-07,2023-06-23,2268
PRJ-2022-355,PRJ-2022-355-SOV-07,193587.41,2152,118,272,269,2022-11-08,2023-06-23,2270
PRJ-2022-355,PRJ-2022-355-SOV-08,203135.95,2178,142,274,268,2022-11-07,2023-06-23,2320
PRJ-2022-355,PRJ-2022-355-SOV-09,380526.53,4168,240,529,515,2022-11-07,2024-01-03,4408
PRJ-2022-355,PRJ-2022-355-SOV-10,199548.62,2186,122,276,272,2023-06-26,2024-01-02,2308
PRJ-2022-355,PRJ-2022-355-SOV-11,222443.91,2438,128,307,304,2023-06-26,2024-04-26,2566
PRJ-2022-355,PRJ-2022-355-SOV-12,212717.15,2280,116,290,285,2023-06-26,2024-01-03,2396
PRJ-2022-355,PRJ-2022-355-SOV-13,60091.21,656,46,83,83,2024-01-04,2024-04-25,702
PRJ-2022-355,PRJ-2022-355-SOV-14,54801.91,596,34,75,75,2024-01-04,2024-04-26,630
PRJ-2022-355,PRJ-2022-355-SOV-15,77998.68000000001,826,36,107,107,2024-01-04,2024-04-26,862
PRJ-2022-356,PRJ-2022-356-SOV-01,568594.88,6252,336,789,750,2022-03-03,2023-12-08,6588
PRJ-2022-356,PRJ-2022-356-SOV-02,195855.13,2136,138,271,264,2022-03-03,2022-09-13,2274
PRJ-2022-356,PRJ-2022-356-SOV-03,312492.94,3490,168,444,432,2022-05-09,2023-03-27,3658
PRJ-2022-356,PRJ-2022-356-SOV-04,299344.15,3222,218,408,400,2022-05-10,2023-03-27,3440
PRJ-2022-356,PRJ-2022-356-SOV-05,300552.33,3412,170,429,418,2022-05-09,2023-03-27,3582
PRJ-2022-356,PRJ-2022-356-SOV-06,157651.71,1758,94,224,221,2022-09-14,2023-03-27,1852
PRJ-2022-356,PRJ-2022-356-SOV-07,160506.06,1750,118,221,217,2022-09-14,2023-03-27,1868
PRJ-2022-356,PRJ-2022-356-SOV-08,137835.63,1542,78,196,193,2022-09-14,2023-03-27,1620
PRJ-2022-356,PRJ-2022-356-SOV-09,319284.56,3490,178,440,432,2022-09-14,2023-09-04,3668
PRJ-2022-356,PRJ-2022-356-SOV-10,164694.48,1800,90,228,226,2023-03-28,2023-08-31,1890
PRJ-2022-356,PRJ-2022-356-SOV-11,219751.4,2422,148,311,304,2023-03-28,2023-12-06,2570
PRJ-2022-356,PRJ-2022-356-SOV-12,147438.64,1626,90,204,202,2023-03-28,2023-09-01,1716
PRJ-2022-356,PRJ-2022-356-SOV-13,53244.69,584,28,74,74,2023-09-05,2023-12-08,612
PRJ-2022-356,PRJ-2022-356-SOV-14,49802.12,548,30,69,67,2023-09-05,2023-12-07,578
PRJ-2022-356,PRJ-2022-356-SOV-15,52967.770000000004,564,26,71,71,2023-09-05,2023-12-08,590
PRJ-2022-357,PRJ-2022-357-SOV-01,215769.39,2348,160,296,294,2022-03-07,2023-02-06,2508
PRJ-2022-357,PRJ-2022-357-SOV-02,81826.98,928,56,117,116,2022-03-07,2022-06-15,984
PRJ-2022-357,PRJ-2022-357-SOV-03,118028.39,1174,90,149,148,2022-04-11,2022-09-26,1264
PRJ-2022-357,PRJ-2022-357-SOV-04,88892.87,952,78,120,120,2022-04-12,2022-09-26,1030
PRJ-2022-357,PRJ-2022-357-SOV-05,120813.77,1274,76,163,163,2022-04-13,2022-09-26,1350
PRJ-2022-357,PRJ-2022-357-SOV-06,52909.22,602,26,78,77,2022-06-16,2022-09-23,628
PRJ-2022-357,PRJ-2022-357-SOV-07,55082.32,612,30,77,75,2022-06-17,2022-09-23,642
PRJ-2022-357,PRJ-2022-357-SOV-08,53751.090000000004,598,28,76,75,2022-06-16,2022-09-26,626
PRJ-2022-357,PRJ-2022-357-SOV-09,111883.39,1252,42,159,158,2022-06-16,2022-12-19,1294
PRJ-2022-357,PRJ-2022-357-SOV-10,79035.7,806,76,102,101,2022-09-28,2022-12-15,882
PRJ-2022-357,PRJ-2022-357-SOV-11,85417.13,956,48,122,122,2022-09-27,2023-02-07,1004
PRJ-2022-357,PRJ-2022-357-SOV-12,56341.55,642,34,80,80,2022-09-27,2022-12-19,676
PRJ-2022-357,PRJ-2022-357-SOV-13,18966.96,216,14,28,28,2022-12-22,2023-02-06,230
PRJ-2022-357,PRJ-2022-357-SOV-14,23649.38,236,30,30,30,2022-12-20,2023-02-07,266
PRJ-2022-357,PRJ-2022-357-SOV-15,30835.96,382,22,48,48,2022-12-20,2023-02-07,404
PRJ-2022-358,PRJ-2022-358-SOV-01,379958.94,4144,282,527,509,2022-01-12,2023-07-19,4426
PRJ-2022-358,PRJ-2022-358-SOV-02,117127.72,1268,58,159,157,2022-01-12,2022-06-27,1326
PRJ-2022-358,PRJ-2022-358-SOV-03,155802.5,1740,98,220,219,2022-03-09,2022-12-09,1838
PRJ-2022-358,PRJ-2022-358-SOV-04,184005.27,1944,116,248,244,2022-03-09,2022-12-06,2060
PRJ-2022-358,PRJ-2022-358-SOV-05,175900.06,1920,118,243,240,2022-03-10,2022-12-09,2038
PRJ-2022-358,PRJ-2022-358-SOV-06,98124.8,1054,54,134,132,2022-06-28,2022-12-09,1108
PRJ-2022-358,PRJ-2022-358-SOV-07,79597.16,868,56,109,109,2022-06-28,2022-12-09,924
PRJ-2022-358,PRJ-2022-358-SOV-08,86410.32,936,78,119,118,2022-06-28,2022-12-09,1014
PRJ-2022-358,PRJ-2022-358-SOV-09,196402.4,2190,120,278,272,2022-06-29,2023-04-27,2310
PRJ-2022-358,PRJ-2022-358-SOV-10,90197.24,976,58,124,124,2022-12-13,2023-04-26,1034
PRJ-2022-358,PRJ-2022-358-SOV-11,151447.86000000002,1612,106,205,201,2022-12-12,2023-07-17,1718
PRJ-2022-358,PRJ-2022-358-SOV-12,107669.53,1176,56,150,149,2022-12-13,2023-04-27,1232
PRJ-2022-358,PRJ-2022-358-SOV-13,41985.23,496,22,62,62,2023-04-28,2023-07-19,518
PRJ-2022-358,PRJ-2022-358-SOV-14,42026.25,446,28,57,57,2023-04-28,2023-07-18,474
PRJ-2022-358,PRJ-2022-358-SOV-15,39351.31,432,36,54,54,2023-04-28,2023-07-19,468
PRJ-2022-359,PRJ-2022-359-SOV-01,149018.35,1604,120,202,199,2022-02-07,2022-09-08,1724
PRJ-2022-359,PRJ-2022-359-SOV-02,48201.68,522,28,66,66,2022-02-07,2022-04-12,550
PRJ-2022-359,PRJ-2022-359-SOV-03,66140.59,746,40,94,94,2022-03-01,2022-06-15,786
PRJ-2022-359,PRJ-2022-359-SOV-04,74777.55,830,48,106,106,2022-03-01,2022-06-15,878
PRJ-2022-359,PRJ-2022-359-SOV-05,64547.08,710,44,91,89,2022-03-01,2022-06-15,754
PRJ-2022-359,PRJ-2022-359-SOV-06,27609.82,332,6,42,42,2022-04-13,2022-06-14,338
PRJ-2022-359,PRJ-2022-359-SOV-07,36154.21,402,18,51,51,2022-04-14,2022-06-15,420
PRJ-2022-359,PRJ-2022-359-SOV-08,40532.35,432,20,56,56,2022-04-13,2022-06-13,452
PRJ-2022-359,PRJ-2022-359-SOV-09,73555.56,808,60,102,101,2022-04-13,2022-08-08,868
PRJ-2022-359,PRJ-2022-359-SOV-10,34395.15,384,24,49,49,2022-06-16,2022-08-05,408
PRJ-2022-359,PRJ-2022-359-SOV-11,52805.840000000004,628,26,79,79,2022-06-17,2022-09-07,654
PRJ-2022-359,PRJ-2022-359-SOV-12,45643.31,466,30,60,60,2022-06-16,2022-08-08,496
PRJ-2022-359,PRJ-2022-359-SOV-13,16491.02,150,16,19,19,2022-08-15,2022-09-08,166
PRJ-2022-359,PRJ-2022-359-SOV-14,15042.36,162,4,20,20,2022-08-09,2022-09-06,166
PRJ-2022-359,PRJ-2022-359-SOV-15,14235.470000000001,166,8,21,21,2022-08-09,2022-09-06,174
PRJ-2022-360,PRJ-2022-360-SOV-01,381718.52,4254,228,541,523,2022-03-07,2023-11-09,4482
PRJ-2022-360,PRJ-2022-360-SOV-02,152903.14,1634,86,208,207,2022-03-07,2022-09-06,1720
PRJ-2022-360,PRJ-2022-360-SOV-03,169703.63,1932,94,243,242,2022-05-06,2023-03-06,2026
PRJ-2022-360,PRJ-2022-360-SOV-04,189851.66,2102,110,269,267,2022-05-06,2023-03-08,2212
PRJ-2022-360,PRJ-2022-360-SOV-05,212447.85,2252,140,284,277,2022-05-10,2023-03-09,2392
PRJ-2022-360,PRJ-2022-360-SOV-06,94471.67,1056,56,133,132,2022-09-07,2023-03-08,1112
PRJ-2022-360,PRJ-2022-360-SOV-07,93734.11,1036,62,133,132,2022-09-07,2023-03-09,1098
PRJ-2022-360,PRJ-2022-360-SOV-08,114481.51,1254,72,159,157,2022-09-12,2023-03-09,1326
PRJ-2022-360,PRJ-2022-360-SOV-09,221130.24,2488,102,314,308,2022-09-07,2023-08-09,2590
PRJ-2022-360,PRJ-2022-360-SOV-10,99885.73,1088,52,137,136,2023-03-10,2023-08-09,1140
PRJ-2022-360,PRJ-2022-360-SOV-11,154357.05,1736,90,221,220,2023-03-10,2023-11-10,1826
PRJ-2022-360,PRJ-2022-360-SOV-12,114505.86,1250,72,157,155,2023-03-10,2023-08-10,1322
PRJ-2022-360,PRJ-2022-360-SOV-13,39119.29,424,24,54,54,2023-08-16,2023-11-10,448
PRJ-2022-360,PRJ-2022-360-SOV-14,43634.5,464,22,60,59,2023-08-11,2023-11-10,486
PRJ-2022-360,PRJ-2022-360-SOV-15,53518.06,570,40,72,72,2023-08-11,2023-11-10,610
PRJ-2022-361,PRJ-2022-361-SOV-01,355807.67,3792,254,481,471,2022-01-20,2023-06-27,4046
PRJ-2022-361,PRJ-2022-361-SOV-02,124522.06,1360,84,172,172,2022-01-20,2022-06-27,1444
PRJ-2022-361,PRJ-2022-361-SOV-03,165120.8,1854,92,235,233,2022-03-16,2022-11-30,1946
PRJ-2022-361,PRJ-2022-361-SOV-04,169859.09,1840,128,236,233,2022-03-15,2022-11-30,1968
PRJ-2022-361,PRJ-2022-361-SOV-05,160331.04,1704,126,214,211,2022-03-17,2022-11-29,1830
PRJ-2022-361,PRJ-2022-361-SOV-06,90258.13,970,76,124,122,2022-07-01,2022-11-29,1046
PRJ-2022-361,PRJ-2022-361-SOV-07,89170.14,1008,58,129,128,2022-06-29,2022-11-29,1066
PRJ-2022-361,PRJ-2022-361-SOV-08,90324.23,970,68,123,123,2022-06-28,2022-11-30,1038
PRJ-2022-361,PRJ-2022-361-SOV-09,178198.44,1868,118,235,233,2022-06-29,2023-04-10,1986
PRJ-2022-361,PRJ-2022-361-SOV-10,90735.88,970,70,123,121,2022-12-01,2023-04-07,1040
PRJ-2022-361,PRJ-2022-361-SOV-11,135877.32,1464,92,189,188,2022-12-01,2023-06-26,1556
PRJ-2022-361,PRJ-2022-361-SOV-12,90805.45,1046,34,131,129,2022-12-01,2023-04-07,1080
PRJ-2022-361,PRJ-2022-361-SOV-13,35065.53,398,18,50,50,2023-04-11,2023-06-27,416
PRJ-2022-361,PRJ-2022-361-SOV-14,37133.98,408,20,52,52,2023-04-11,2023-06-27,428
PRJ-2022-361,PRJ-2022-361-SOV-15,40039.06,472,10,60,58,2023-04-13,2023-06-26,482
PRJ-2022-362,PRJ-2022-362-SOV-01,295838.14,3270,190,413,404,2022-03-23,2023-05-26,3460
PRJ-2022-362,PRJ-2022-362-SOV-02,117779.28,1264,68,162,161,2022-03-23,2022-07-29,1332
PRJ-2022-362,PRJ-2022-362-SOV-03,129078.91,1426,92,179,179,2022-05-05,2022-12-06,1518
PRJ-2022-362,PRJ-2022-362-SOV-04,119524.97,1346,50,170,169,2022-05-05,2022-12-02,1396
PRJ-2022-362,PRJ-2022-362-SOV-05,128925.58,1380,126,178,177,2022-05-06,2022-12-06,1506
PRJ-2022-362,PRJ-2022-362-SOV-06,78415.24,808,64,102,102,2022-08-01,2022-12-06,872
PRJ-2022-362,PRJ-2022-362-SOV-07,73791.11,832,34,106,105,2022-08-01,2022-12-05,866
PRJ-2022-362,PRJ-2022-362-SOV-08,68471.69,722,42,92,92,2022-08-02,2022-12-06,764
PRJ-2022-362,PRJ-2022-362-SOV-09,159200.7,1742,96,222,220,2022-08-03,2023-03-22,1838
PRJ-2022-362,PRJ-2022-362-SOV-10,74094.56,830,42,104,104,2022-12-07,2023-03-23,872
PRJ-2022-362,PRJ-2022-362-SOV-11,117760.3,1294,76,165,164,2022-12-07,2023-05-24,1370
PRJ-2022-362,PRJ-2022-362-SOV-12,69883.79,716,52,93,92,2022-12-08,2023-03-23,768
PRJ-2022-362,PRJ-2022-362-SOV-13,26876.04,302,18,38,38,2023-03-24,2023-05-25,320
PRJ-2022-362,PRJ-2022-362-SOV-14,33933.76,384,12,49,49,2023-03-24,2023-05-26,396
PRJ-2022-362,PRJ-2022-362-SOV-15,34815.65,376,28,47,47,2023-03-24,2023-05-25,404
PRJ-2022-363,PRJ-2022-363-SOV-01,224376.07,2420,148,308,300,2022-03-03,2023-02-02,2568
PRJ-2022-363,PRJ-2022-363-SOV-02,83625.82,890,68,113,112,2022-03-03,2022-06-13,958
PRJ-2022-363,PRJ-2022-363-SOV-03,115044.82,1260,48,160,158,2022-04-07,2022-09-22,1308
PRJ-2022-363,PRJ-2022-363-SOV-04,120375.79000000001,1314,64,169,168,2022-04-11,2022-09-22,1378
PRJ-2022-363,PRJ-2022-363-SOV-05,96854.23,1104,60,141,138,2022-04-07,2022-09-22,1164
PRJ-2022-363,PRJ-2022-363-SOV-06,47377.36,512,38,65,65,2022-06-14,2022-09-22,550
PRJ-2022-363,PRJ-2022-363-SOV-07,55799.21,608,34,76,76,2022-06-14,2022-09-22,642
PRJ-2022-363,PRJ-2022-363-SOV-08,47548.22,550,26,71,70,2022-06-14,2022-09-22,576
PRJ-2022-363,PRJ-2022-363-SOV-09,117384.64,1276,80,164,162,2022-06-14,2022-12-14,1356
PRJ-2022-363,PRJ-2022-363-SOV-10,70327.26,754,38,94,94,2022-09-28,2022-12-12,792
PRJ-2022-363,PRJ-2022-363-SOV-11,77699.98,882,32,112,112,2022-09-26,2023-02-03,914
PRJ-2022-363,PRJ-2022-363-SOV-12,66492.01,750,40,97,95,2022-09-23,2022-12-14,790
PRJ-2022-363,PRJ-2022-363-SOV-13,25094.13,268,14,34,34,2022-12-19,2023-02-03,282
PRJ-2022-363,PRJ-2022-363-SOV-14,18387.29,198,12,25,25,2022-12-16,2023-02-01,210
PRJ-2022-363,PRJ-2022-363-SOV-15,28315.32,328,10,42,42,2022-12-16,2023-02-03,338
PRJ-2022-364,PRJ-2022-364-SOV-01,314128.85,3368,194,427,415,2022-03-17,2023-05-22,3562
PRJ-2022-364,PRJ-2022-364-SOV-02,98580.02,1104,84,140,139,2022-03-17,2022-07-25,1188
PRJ-2022-364,PRJ-2022-364-SOV-03,120972.4,1350,68,172,171,2022-04-29,2022-11-30,1418
PRJ-2022-364,PRJ-2022-364-SOV-04,138580.2,1516,88,194,191,2022-05-02,2022-11-29,1604
PRJ-2022-364,PRJ-2022-364-SOV-05,126232.96,1384,84,175,172,2022-04-29,2022-11-30,1468
PRJ-2022-364,PRJ-2022-364-SOV-06,70323.71,718,50,92,90,2022-07-27,2022-11-28,768
PRJ-2022-364,PRJ-2022-364-SOV-07,65240.590000000004,728,64,93,91,2022-07-26,2022-11-30,792
PRJ-2022-364,PRJ-2022-364-SOV-08,65616.46,724,46,92,92,2022-07-26,2022-11-30,770
PRJ-2022-364,PRJ-2022-364-SOV-09,148347.43,1658,100,207,203,2022-07-28,2023-03-17,1758
PRJ-2022-364,PRJ-2022-364-SOV-10,76408.29,830,64,105,105,2022-12-01,2023-03-17,894
PRJ-2022-364,PRJ-2022-364-SOV-11,114385.46,1210,100,154,152,2022-12-01,2023-05-22,1310
PRJ-2022-364,PRJ-2022-364-SOV-12,74347.46,814,60,102,100,2022-12-02,2023-03-16,874
PRJ-2022-364,PRJ-2022-364-SOV-13,37471.87,392,24,50,49,2023-03-21,2023-05-19,416
PRJ-2022-364,PRJ-2022-364-SOV-14,27166.12,296,20,38,38,2023-03-20,2023-05-22,316
PRJ-2022-364,PRJ-2022-364-SOV-15,27026.1,284,14,36,36,2023-03-20,2023-05-22,298
PRJ-2022-365,PRJ-2022-365-SOV-01,259654.01,2832,164,360,354,2022-01-03,2023-02-03,2996
PRJ-2022-365,PRJ-2022-365-SOV-02,99343.51,1124,48,144,143,2022-01-04,2022-05-02,1172
PRJ-2022-365,PRJ-2022-365-SOV-03,134258.01,1462,98,187,184,2022-02-15,2022-08-30,1560
PRJ-2022-365,PRJ-2022-365-SOV-04,110541.8,1210,62,152,151,2022-02-11,2022-08-30,1272
PRJ-2022-365,PRJ-2022-365-SOV-05,135694.61000000002,1478,72,188,183,2022-02-15,2022-08-29,1550
PRJ-2022-365,PRJ-2022-365-SOV-06,67394.87,742,44,94,94,2022-05-03,2022-08-30,786
PRJ-2022-365,PRJ-2022-365-SOV-07,71328.7,762,38,96,95,2022-05-03,2022-08-30,800
PRJ-2022-365,PRJ-2022-365-SOV-08,68983.08,774,38,98,98,2022-05-03,2022-08-30,812
PRJ-2022-365,PRJ-2022-365-SOV-09,139125.1,1528,84,195,193,2022-05-05,2022-12-02,1612
PRJ-2022-365,PRJ-2022-365-SOV-10,78112.11,874,62,111,111,2022-08-31,2022-12-08,936
PRJ-2022-365,PRJ-2022-365-SOV-11,95260.93000000001,1060,42,135,135,2022-09-01,2023-02-06,1102
PRJ-2022-365,PRJ-2022-365-SOV-12,77997.66,824,68,104,103,2022-09-01,2022-12-08,892
PRJ-2022-365,PRJ-2022-365-SOV-13,27352.38,312,18,41,41,2022-12-12,2023-02-06,330
PRJ-2022-365,PRJ-2022-365-SOV-14,31616.61,328,24,42,42,2022-12-12,2023-02-06,352
PRJ-2022-365,PRJ-2022-365-SOV-15,32303.98,374,16,47,47,2022-12-12,2023-02-06,390
PRJ-2022-366,PRJ-2022-366-SOV-01,738738.35,8082,478,1025,967,2022-03-22,2024-06-26,8560
PRJ-2022-366,PRJ-2022-366-SOV-02,264252.37,2872,178,362,357,2022-03-22,2022-11-25,3050
PRJ-2022-366,PRJ-2022-366-SOV-03,390109.6,4312,236,554,538,2022-06-15,2023-08-02,4548
PRJ-2022-366,PRJ-2022-366-SOV-04,390109.98,4262,194,539,524,2022-06-17,2023-08-02,4456
PRJ-2022-366,PRJ-2022-366-SOV-05,406711.23,4486,252,570,547,2022-06-14,2023-08-01,4738
PRJ-2022-366,PRJ-2022-366-SOV-06,195600.02,2188,122,276,269,2022-11-28,2023-08-02,2310
PRJ-2022-366,PRJ-2022-366-SOV-07,215167.57,2364,150,300,296,2022-11-28,2023-08-01,2514
PRJ-2022-366,PRJ-2022-366-SOV-08,194261.38,2206,102,280,274,2022-11-28,2023-08-02,2308
PRJ-2022-366,PRJ-2022-366-SOV-09,432468.24,4652,304,593,575,2022-11-29,2024-02-26,4956
PRJ-2022-366,PRJ-2022-366-SOV-10,225345.69,2394,186,304,294,2023-08-03,2024-02-26,2580
PRJ-2022-366,PRJ-2022-366-SOV-11,281848.13,3036,164,386,384,2023-08-03,2024-06-28,3200
PRJ-2022-366,PRJ-2022-366-SOV-12,194728.6,2204,112,280,274,2023-08-03,2024-02-22,2316
PRJ-2022-366,PRJ-2022-366-SOV-13,61908.57,664,40,85,85,2024-02-27,2024-06-27,704
PRJ-2022-366,PRJ-2022-366-SOV-14,73050.69,782,64,99,99,2024-02-28,2024-06-28,846
PRJ-2022-366,PRJ-2022-366-SOV-15,82885.15,870,82,108,108,2024-02-28,2024-06-28,952
PRJ-2022-367,PRJ-2022-367-SOV-01,562914.75,6204,312,786,759,2022-02-22,2023-11-28,6516
PRJ-2022-367,PRJ-2022-367-SOV-02,181102.15,1992,126,251,249,2022-02-22,2022-09-02,2118
PRJ-2022-367,PRJ-2022-367-SOV-03,327577.91000000003,3612,208,458,449,2022-04-28,2023-03-16,3820
PRJ-2022-367,PRJ-2022-367-SOV-04,312607.82,3402,202,430,423,2022-04-29,2023-03-16,3604
PRJ-2022-367,PRJ-2022-367-SOV-05,278429.98,3098,140,390,381,2022-04-28,2023-03-16,3238
PRJ-2022-367,PRJ-2022-367-SOV-06,150668.32,1706,114,219,213,2022-09-05,2023-03-16,1820
PRJ-2022-367,PRJ-2022-367-SOV-07,149167.9,1674,100,214,213,2022-09-06,2023-03-16,1774
PRJ-2022-367,PRJ-2022-367-SOV-08,163037.73,1744,98,223,221,2022-09-06,2023-03-16,1842
PRJ-2022-367,PRJ-2022-367-SOV-09,325882.91,3598,232,454,448,2022-09-05,2023-08-23,3830
PRJ-2022-367,PRJ-2022-367-SOV-10,147882.93,1634,70,206,204,2023-03-17,2023-08-23,1704
PRJ-2022-367,PRJ-2022-367-SOV-11,209209.61000000002,2326,140,296,296,2023-03-17,2023-11-28,2466
PRJ-2022-367,PRJ-2022-367-SOV-12,163622.47,1700,126,215,213,2023-03-17,2023-08-24,1826
PRJ-2022-367,PRJ-2022-367-SOV-13,47789.55,490,38,62,62,2023-08-28,2023-11-28,528
PRJ-2022-367,PRJ-2022-367-SOV-14,45923.33,478,26,61,61,2023-08-25,2023-11-29,504
PRJ-2022-367,PRJ-2022-367-SOV-15,58179.17,656,42,83,82,2023-08-25,2023-11-29,698
PRJ-2022-368,PRJ-2022-368-SOV-01,408886.72000000003,4458,254,562,542,2022-02-23,2023-09-28,4712
PRJ-2022-368,PRJ-2022-368-SOV-02,137861.85,1518,80,193,193,2022-02-23,2022-08-17,1598
PRJ-2022-368,PRJ-2022-368-SOV-03,188455.35,2058,110,259,257,2022-04-25,2023-02-08,2168
PRJ-2022-368,PRJ-2022-368-SOV-04,174677.71,1964,106,250,243,2022-04-22,2023-02-08,2070
PRJ-2022-368,PRJ-2022-368-SOV-05,191993.89,2136,100,273,266,2022-04-25,2023-02-07,2236
PRJ-2022-368,PRJ-2022-368-SOV-06,89276.86,968,42,123,120,2022-08-18,2023-02-07,1010
PRJ-2022-368,PRJ-2022-368-SOV-07,104969.32,1132,64,142,141,2022-08-22,2023-02-08,1196
PRJ-2022-368,PRJ-2022-368-SOV-08,91492.58,1050,60,133,132,2022-08-18,2023-02-08,1110
PRJ-2022-368,PRJ-2022-368-SOV-09,202317.62,2210,92,283,276,2022-08-18,2023-07-05,2302
PRJ-2022-368,PRJ-2022-368-SOV-10,116166.09,1260,88,160,159,2023-02-09,2023-07-05,1348
PRJ-2022-368,PRJ-2022-368-SOV-11,148504.64,1596,94,205,199,2023-02-09,2023-09-27,1690
PRJ-2022-368,PRJ-2022-368-SOV-12,103583.71,1166,50,148,147,2023-02-10,2023-07-05,1216
PRJ-2022-368,PRJ-2022-368-SOV-13,52103.57,566,18,72,71,2023-07-06,2023-09-28,584
PRJ-2022-368,PRJ-2022-368-SOV-14,45491.04,482,30,63,62,2023-07-06,2023-09-29,512
PRJ-2022-368,PRJ-2022-368-SOV-15,49466.43,552,30,70,70,2023-07-06,2023-09-29,582
PRJ-2022-369,PRJ-2022-369-SOV-01,283732.48,3138,182,397,386,2022-01-03,2023-04-06,3320
PRJ-2022-369,PRJ-2022-369-SOV-02,110649.1,1202,80,153,152,2022-01-03,2022-05-19,1282
PRJ-2022-369,PRJ-2022-369-SOV-03,153412.28,1628,114,206,201,2022-02-21,2022-10-05,1742
PRJ-2022-369,PRJ-2022-369-SOV-04,140522.32,1514,78,191,191,2022-02-18,2022-10-05,1592
PRJ-2022-369,PRJ-2022-369-SOV-05,168733.72,1884,102,239,236,2022-02-18,2022-10-05,1986
PRJ-2022-369,PRJ-2022-369-SOV-06,78955.85,850,44,107,107,2022-05-20,2022-10-05,894
PRJ-2022-369,PRJ-2022-369-SOV-07,76090.01,816,42,104,104,2022-05-20,2022-10-05,858
PRJ-2022-369,PRJ-2022-369-SOV-08,74703.96,840,64,107,106,2022-05-20,2022-10-05,904
PRJ-2022-369,PRJ-2022-369-SOV-09,155266.48,1738,92,221,217,2022-05-20,2023-01-30,1830
PRJ-2022-369,PRJ-2022-369-SOV-10,85123.92,960,60,122,121,2022-10-10,2023-01-30,1020
PRJ-2022-369,PRJ-2022-369-SOV-11,110027.42,1214,42,155,153,2022-10-06,2023-04-07,1256
