project_id,application_number,period_end,period_total,cumulative_billed,retention_held,net_payment_due,status,payment_date,line_item_count
PRJ-2022-346,23,2024-01-15,813800,22032100,2203210.0,19828890.0,Pending,2024-02-11,13
PRJ-2022-346,24,2024-02-14,786000,22818100,2281810.0,20536290.0,Paid,,13
PRJ-2022-346,27,2024-05-14,160000,22978100,2297810.0,20680290.0,Paid,2024-06-23,13
PRJ-2022-346,28,2024-06-13,256300,23234400,2323440.0,20910960.0,Pending,2024-07-08,13
PRJ-2022-346,29,2024-07-13,267500,23501900,2350190.0,21151710.0,Pending,2024-08-07,13
PRJ-2022-347,2,2022-04-22,2478000,2478000,247800.0,2230200.0,Paid,2022-05-24,9
PRJ-2022-347,3,2022-05-22,3179400,5657400,565740.0,5091660.0,Approved,2022-06-22,12
PRJ-2022-347,4,2022-06-21,2448500,8105900,810590.0,7295310.0,Paid,2022-07-16,15
PRJ-2022-347,5,2022-07-21,1858200,9964100,996410.0,8967690.0,Pending,,15
PRJ-2022-347,6,2022-08-20,1803800,11767900,1176790.0,10591110.0,Paid,,15
PRJ-2022-347,7,2022-09-19,1792600,13560500,1356050.0,12204450.0,Paid,2022-10-19,15
PRJ-2022-347,8,2022-10-19,1849400,15409900,1540990.0,13868910.0,Paid,2022-11-15,15
PRJ-2022-347,9,2022-11-18,1824500,17234400,1723440.0,15510960.0,Paid,2022-12-15,15
PRJ-2022-347,10,2022-12-18,1846500,19080900,1908090.0,17172810.0,Pending,,15
PRJ-2022-347,11,2023-01-17,1838800,20919700,2091970.0,18827730.0,Paid,2023-02-12,15
PRJ-2022-347,12,2023-02-16,1619800,22539500,2253950.0,20285550.0,Approved,2023-03-26,15
PRJ-2022-347,13,2023-03-18,1634400,24173900,2417390.0,21756510.0,Paid,2023-04-22,15
PRJ-2022-347,14,2023-04-17,1617200,25791100,2579110.0,23211990.0,Paid,2023-05-27,14
PRJ-2022-347,15,2023-05-17,63500,25854600,2585460.0,23269140.0,Paid,2023-06-23,10
PRJ-2022-347,16,2023-06-16,484500,26339100,2633910.0,23705190.0,Pending,2023-07-18,13
PRJ-2022-347,17,2023-07-16,536500,26875600,2687560.0,24188040.0,Pending,2023-08-20,13
PRJ-2022-348,2,2022-03-22,373300,373300,37330.0,335970.0,Approved,,12
PRJ-2022-348,3,2022-04-21,456800,830100,83010.0,747090.0,Paid,,15
PRJ-2022-348,4,2022-05-21,284200,1114300,111430.0,1002870.0,Paid,2022-06-15,15
PRJ-2022-348,5,2022-06-20,267100,1381400,138140.0,1243260.0,Paid,2022-07-30,15
PRJ-2022-348,6,2022-07-20,267000,1648400,164840.0,1483560.0,Paid,2022-08-22,15
PRJ-2022-348,7,2022-08-19,263800,1912200,191220.0,1720980.0,Approved,,15
PRJ-2022-348,8,2022-09-18,270100,2182300,218230.0,1964070.0,Pending,2022-10-21,15
PRJ-2022-348,9,2022-10-18,254200,2436500,243650.0,2192850.0,Paid,,15
PRJ-2022-348,10,2022-11-17,244100,2680600,268060.0,2412540.0,Paid,,15
PRJ-2022-348,11,2022-12-17,231500,2912100,291210.0,2620890.0,Paid,2023-01-12,15
PRJ-2022-348,12,2023-01-16,234600,3146700,314670.0,2832030.0,Paid,2023-02-15,13
PRJ-2022-348,14,2023-03-17,23800,3170500,317050.0,2853450.0,Pending,,13
PRJ-2022-349,2,2022-05-24,1913700,1913700,191370.0,1722330.0,Paid,2022-06-20,9
PRJ-2022-349,3,2022-06-23,2441300,4355000,435500.0,3919500.0,Paid,2022-07-24,12
PRJ-2022-349,4,2022-07-23,2181800,6536800,653680.0,5883120.0,Pending,2022-08-31,15
PRJ-2022-349,5,2022-08-22,1433800,7970600,797060.0,7173540.0,Paid,2022-09-30,15
PRJ-2022-349,6,2022-09-21,1357700,9328300,932830.0,8395470.0,Approved,2022-10-23,15
PRJ-2022-349,7,2022-10-21,1357700,10686000,1068600.0,9617400.0,Pending,2022-11-17,15
PRJ-2022-349,8,2022-11-20,1402400,12088400,1208840.0,10879560.0,Paid,2022-12-25,15
PRJ-2022-349,9,2022-12-20,1382700,13471100,1347110.0,12123990.0,Approved,,15
PRJ-2022-349,10,2023-01-19,1346500,14817600,1481760.0,13335840.0,Paid,2023-02-24,15
PRJ-2022-349,11,2023-02-18,1383700,16201300,1620130.0,14581170.0,Approved,2023-03-23,15
PRJ-2022-349,12,2023-03-20,1388500,17589800,1758980.0,15830820.0,Paid,2023-04-21,15
PRJ-2022-349,13,2023-04-19,1232300,18822100,1882210.0,16939890.0,Paid,2023-05-27,15
PRJ-2022-349,14,2023-05-19,1202200,20024300,2002430.0,18021870.0,Pending,2023-06-19,15
PRJ-2022-349,15,2023-06-18,1191800,21216100,2121610.0,19094490.0,Paid,2023-07-26,15
PRJ-2022-349,16,2023-07-18,1206100,22422200,2242220.0,20179980.0,Paid,2023-08-23,13
PRJ-2022-349,18,2023-09-16,54300,22476500,2247650.0,20228850.0,Pending,2023-10-24,10
PRJ-2022-349,19,2023-10-16,361600,22838100,2283810.0,20554290.0,Pending,2023-11-21,13
PRJ-2022-350,2,2022-03-12,536500,536500,53650.0,482850.0,Paid,2022-04-15,9
PRJ-2022-350,3,2022-04-11,617800,1154300,115430.0,1038870.0,Paid,2022-05-19,12
PRJ-2022-350,4,2022-05-11,682400,1836700,183670.0,1653030.0,Paid,,12
PRJ-2022-350,5,2022-06-10,523100,2359800,235980.0,2123820.0,Paid,,15
PRJ-2022-350,6,2022-07-10,412000,2771800,277180.0,2494620.0,Paid,2022-08-07,15
PRJ-2022-350,7,2022-08-09,385400,3157200,315720.0,2841480.0,Paid,2022-09-06,15
PRJ-2022-350,8,2022-09-08,400300,3557500,355750.0,3201750.0,Paid,2022-10-08,15
PRJ-2022-350,9,2022-10-08,382500,3940000,394000.0,3546000.0,Paid,2022-11-08,15
PRJ-2022-350,10,2022-11-07,390300,4330300,433030.0,3897270.0,Paid,2022-12-10,15
PRJ-2022-350,11,2022-12-07,395900,4726200,472620.0,4253580.0,Approved,,15
PRJ-2022-350,12,2023-01-06,404100,5130300,513030.0,4617270.0,Paid,2023-02-06,15
PRJ-2022-350,13,2023-02-05,396300,5526600,552660.0,4973940.0,Paid,2023-03-07,15
PRJ-2022-350,14,2023-03-07,372900,5899500,589950.0,5309550.0,Paid,,15
PRJ-2022-350,15,2023-04-06,385200,6284700,628470.0,5656230.0,Paid,2023-05-16,15
PRJ-2022-350,16,2023-05-06,361100,6645800,664580.0,5981220.0,Pending,,15
PRJ-2022-350,17,2023-06-05,357400,7003200,700320.0,6302880.0,Approved,2023-07-11,15
PRJ-2022-350,18,2023-07-05,363300,7366500,736650.0,6629850.0,Pending,2023-08-06,13
PRJ-2022-350,19,2023-08-04,346000,7712500,771250.0,6941250.0,Paid,2023-09-13,13
PRJ-2022-350,21,2023-10-03,39000,7751500,775150.0,6976350.0,Paid,2023-11-12,13
PRJ-2022-350,22,2023-11-02,112600,7864100,786410.0,7077690.0,Pending,2023-12-10,13
PRJ-2022-350,23,2023-12-02,114000,7978100,797810.0,7180290.0,Pending,2024-01-04,13
PRJ-2022-351,2,2022-03-09,3761200,3761200,376120.0,3385080.0,Paid,2022-04-11,12
PRJ-2022-351,3,2022-04-08,3996300,7757500,775750.0,6981750.0,Paid,2022-05-16,15
PRJ-2022-351,4,2022-05-08,2552800,10310300,1031030.0,9279270.0,Paid,,15
PRJ-2022-351,5,2022-06-07,2691600,13001900,1300190.0,11701710.0,Pending,2022-07-08,15
PRJ-2022-351,6,2022-07-07,2506200,15508100,1550810.0,13957290.0,Paid,2022-08-09,15
PRJ-2022-351,7,2022-08-06,2597100,18105200,1810520.0,16294680.0,Approved,2022-09-10,15
PRJ-2022-351,8,2022-09-05,2644600,20749800,2074980.0,18674820.0,Pending,,15
PRJ-2022-351,9,2022-10-05,2342000,23091800,2309180.0,20782620.0,Paid,2022-11-02,15
PRJ-2022-351,10,2022-11-04,2277200,25369000,2536900.0,22832100.0,Paid,2022-12-02,15
PRJ-2022-351,11,2022-12-04,192800,25561800,2556180.0,23005620.0,Pending,2023-01-01,15
PRJ-2022-351,12,2023-01-03,715600,26277400,2627740.0,23649660.0,Pending,2023-01-29,13
PRJ-2022-352,2,2022-04-27,1227500,1227500,122750.0,1104750.0,Pending,,9
PRJ-2022-352,3,2022-05-27,1343000,2570500,257050.0,2313450.0,Paid,2022-06-26,12
PRJ-2022-352,4,2022-06-26,1611500,4182000,418200.0,3763800.0,Paid,,12
PRJ-2022-352,5,2022-07-26,1113700,5295700,529570.0,4766130.0,Paid,2022-08-23,15
PRJ-2022-352,6,2022-08-25,870900,6166600,616660.0,5549940.0,Paid,2022-09-22,15
PRJ-2022-352,7,2022-09-24,844200,7010800,701080.0,6309720.0,Paid,2022-10-20,15
PRJ-2022-352,8,2022-10-24,890000,7900800,790080.0,7110720.0,Approved,2022-11-21,15
PRJ-2022-352,9,2022-11-23,854400,8755200,875520.0,7879680.0,Paid,2022-12-19,15
PRJ-2022-352,10,2022-12-23,902400,9657600,965760.0,8691840.0,Pending,2023-01-28,15
PRJ-2022-352,11,2023-01-22,839600,10497200,1049720.0,9447480.0,Paid,2023-02-17,15
PRJ-2022-352,12,2023-02-21,878700,11375900,1137590.0,10238310.0,Approved,2023-03-19,15
PRJ-2022-352,13,2023-03-23,855500,12231400,1223140.0,11008260.0,Paid,2023-04-20,15
PRJ-2022-352,14,2023-04-22,869800,13101200,1310120.0,11791080.0,Paid,2023-05-31,15
PRJ-2022-352,15,2023-05-22,817300,13918500,1391850.0,12526650.0,Paid,2023-06-23,15
PRJ-2022-352,16,2023-06-21,766500,14685000,1468500.0,13216500.0,Paid,2023-07-18,15
PRJ-2022-352,17,2023-07-21,731000,15416000,1541600.0,13874400.0,Paid,2023-08-19,15
PRJ-2022-352,18,2023-08-20,769100,16185100,1618510.0,14566590.0,Paid,,13
PRJ-2022-352,19,2023-09-19,744200,16929300,1692930.0,15236370.0,Approved,2023-10-28,13
PRJ-2022-352,21,2023-11-18,72000,17001300,1700130.0,15301170.0,Paid,2023-12-26,13
PRJ-2022-352,22,2023-12-18,232200,17233500,1723350.0,15510150.0,Pending,2024-01-26,13
PRJ-2022-352,23,2024-01-17,245500,17479000,1747900.0,15731100.0,Pending,2024-02-11,13
PRJ-2022-353,2,2022-03-28,638200,638200,63820.0,574380.0,Approved,2022-05-01,9
PRJ-2022-353,3,2022-04-27,803300,1441500,144150.0,1297350.0,Paid,2022-06-03,12
PRJ-2022-353,4,2022-05-27,611700,2053200,205320.0,1847880.0,Paid,,15
PRJ-2022-353,5,2022-06-26,461600,2514800,251480.0,2263320.0,Approved,,15
PRJ-2022-353,6,2022-07-26,453100,2967900,296790.0,2671110.0,Pending,,15
PRJ-2022-353,7,2022-08-25,458800,3426700,342670.0,3084030.0,Pending,2022-09-26,15
PRJ-2022-353,8,2022-09-24,462000,3888700,388870.0,3499830.0,Paid,2022-10-29,15
PRJ-2022-353,9,2022-10-24,450300,4339000,433900.0,3905100.0,Paid,2022-11-18,15
PRJ-2022-353,10,2022-11-23,450500,4789500,478950.0,4310550.0,Pending,2022-12-31,15
PRJ-2022-353,11,2022-12-23,455000,5244500,524450.0,4720050.0,Paid,,15
PRJ-2022-353,12,2023-01-22,406500,5651000,565100.0,5085900.0,Approved,2023-02-24,14
PRJ-2022-353,13,2023-02-21,397000,6048000,604800.0,5443200.0,Pending,2023-03-21,14
PRJ-2022-353,14,2023-03-23,400100,6448100,644810.0,5803290.0,Paid,2023-05-01,13
PRJ-2022-353,15,2023-04-22,9300,6457400,645740.0,5811660.0,Paid,2023-05-29,6
PRJ-2022-353,16,2023-05-22,117300,6574700,657470.0,5917230.0,Pending,2023-06-24,13
PRJ-2022-353,17,2023-06-21,130100,6704800,670480.0,6034320.0,Pending,2023-07-17,13
PRJ-2022-354,2,2022-03-15,1587800,1587800,158780.0,1429020.0,Paid,2022-04-09,12
PRJ-2022-354,3,2022-04-14,1797900,3385700,338570.0,3047130.0,Paid,2022-05-24,15
PRJ-2022-354,4,2022-05-14,1093300,4479000,447900.0,4031100.0,Paid,2022-06-18,15
PRJ-2022-354,5,2022-06-13,1120900,5599900,559990.0,5039910.0,Paid,2022-07-17,15
PRJ-2022-354,6,2022-07-13,1093300,6693200,669320.0,6023880.0,Paid,2022-08-09,15
PRJ-2022-354,7,2022-08-12,1106300,7799500,779950.0,7019550.0,Pending,,15
PRJ-2022-354,8,2022-09-11,1087700,8887200,888720.0,7998480.0,Approved,2022-10-07,15
PRJ-2022-354,9,2022-10-11,993500,9880700,988070.0,8892630.0,Approved,2022-11-17,15
PRJ-2022-354,10,2022-11-10,998600,10879300,1087930.0,9791370.0,Approved,2022-12-06,15
PRJ-2022-354,11,2022-12-10,79800,10959100,1095910.0,9863190.0,Pending,2023-01-10,13
PRJ-2022-354,12,2023-01-09,306800,11265900,1126590.0,10139310.0,Pending,,13
PRJ-2022-355,2,2022-05-14,1166600,1166600,116660.0,1049940.0,Paid,2022-06-12,9
PRJ-2022-355,3,2022-06-13,1245100,2411700,241170.0,2170530.0,Pending,2022-07-09,12
PRJ-2022-355,4,2022-07-13,1560200,3971900,397190.0,3574710.0,Paid,2022-08-14,12
PRJ-2022-355,5,2022-08-12,1410000,5381900,538190.0,4843710.0,Approved,2022-09-11,15
PRJ-2022-355,6,2022-09-11,847600,6229500,622950.0,5606550.0,Approved,2022-10-19,15
PRJ-2022-355,7,2022-10-11,848800,7078300,707830.0,6370470.0,Paid,,15
PRJ-2022-355,8,2022-11-10,849100,7927400,792740.0,7134660.0,Paid,2022-12-20,15
PRJ-2022-355,9,2022-12-10,887300,8814700,881470.0,7933230.0,Paid,2023-01-10,15
PRJ-2022-355,10,2023-01-09,816500,9631200,963120.0,8668080.0,Paid,,15
PRJ-2022-355,11,2023-02-08,880200,10511400,1051140.0,9460260.0,Pending,2023-03-07,15
PRJ-2022-355,12,2023-03-10,834100,11345500,1134550.0,10210950.0,Paid,2023-04-09,15
PRJ-2022-355,13,2023-04-09,846900,12192400,1219240.0,10973160.0,Approved,2023-05-07,15
PRJ-2022-355,14,2023-05-09,858000,13050400,1305040.0,11745360.0,Paid,2023-06-10,15
PRJ-2022-355,15,2023-06-08,827300,13877700,1387770.0,12489930.0,Paid,2023-07-06,15
PRJ-2022-355,16,2023-07-08,867000,14744700,1474470.0,13270230.0,Paid,,15
PRJ-2022-355,17,2023-08-07,784300,15529000,1552900.0,13976100.0,Paid,,15
PRJ-2022-355,18,2023-09-06,759400,16288400,1628840.0,14659560.0,Paid,2023-10-10,15
PRJ-2022-355,19,2023-10-06,757100,17045500,1704550.0,15340950.0,Pending,2023-11-05,14
PRJ-2022-355,20,2023-11-05,743900,17789400,1778940.0,16010460.0,Pending,2023-12-08,13
PRJ-2022-355,21,2023-12-05,742300,18531700,1853170.0,16678530.0,Paid,2024-01-01,13
PRJ-2022-355,22,2024-01-04,766700,19298400,1929840.0,17368560.0,Paid,2024-02-13,13
PRJ-2022-355,25,2024-04-03,4200,19302600,1930260.0,17372340.0,Pending,2024-05-10,4
PRJ-2022-355,26,2024-05-03,205100,19507700,1950770.0,17556930.0,Pending,2024-06-08,13
PRJ-2022-356,2,2022-04-27,2036300,2036300,203630.0,1832670.0,Paid,2022-05-26,9
PRJ-2022-356,3,2022-05-27,2607500,4643800,464380.0,4179420.0,Approved,,12
PRJ-2022-356,4,2022-06-26,2768000,7411800,741180.0,6670620.0,Pending,2022-07-22,12
PRJ-2022-356,5,2022-07-26,1846900,9258700,925870.0,8332830.0,Paid,2022-08-28,15
PRJ-2022-356,6,2022-08-25,1568400,10827100,1082710.0,9744390.0,Approved,,15
PRJ-2022-356,7,2022-09-24,1567800,12394900,1239490.0,11155410.0,Paid,2022-10-25,15
PRJ-2022-356,8,2022-10-24,1636300,14031200,1403120.0,12628080.0,Approved,2022-11-19,15
PRJ-2022-356,9,2022-11-23,1558000,15589200,1558920.0,14030280.0,Paid,2022-12-31,15
PRJ-2022-356,10,2022-12-23,1555800,17145000,1714500.0,15430500.0,Paid,2023-01-22,15
PRJ-2022-356,11,2023-01-22,1541700,18686700,1868670.0,16818030.0,Paid,2023-02-16,15
PRJ-2022-356,12,2023-02-21,1586800,20273500,2027350.0,18246150.0,Paid,2023-03-25,15
PRJ-2022-356,13,2023-03-23,1568100,21841600,2184160.0,19657440.0,Paid,2023-04-19,15
PRJ-2022-356,14,2023-04-22,1598000,23439600,2343960.0,21095640.0,Paid,2023-05-28,15
PRJ-2022-356,15,2023-05-22,1411400,24851000,2485100.0,22365900.0,Pending,2023-06-21,15
PRJ-2022-356,16,2023-06-21,1392200,26243200,2624320.0,23618880.0,Paid,2023-07-30,15
PRJ-2022-356,17,2023-07-21,1421600,27664800,2766480.0,24898320.0,Approved,2023-08-28,13
PRJ-2022-356,18,2023-08-20,1412100,29076900,2907690.0,26169210.0,Approved,2023-09-21,13
PRJ-2022-356,20,2023-10-19,342300,29419200,2941920.0,26477280.0,Paid,2023-11-26,13
PRJ-2022-356,21,2023-11-18,467800,29887000,2988700.0,26898300.0,Pending,2023-12-25,13
PRJ-2022-356,22,2023-12-18,471400,30358400,3035840.0,27322560.0,Pending,2024-01-25,13
PRJ-2022-357,2,2022-04-29,1803000,1803000,180300.0,1622700.0,Pending,2022-05-28,12
PRJ-2022-357,3,2022-05-29,1916400,3719400,371940.0,3347460.0,Paid,2022-07-05,15
PRJ-2022-357,4,2022-06-28,1349800,5069200,506920.0,4562280.0,Paid,2022-07-25,15
PRJ-2022-357,5,2022-07-28,1215300,6284500,628450.0,5656050.0,Paid,2022-09-04,15
PRJ-2022-357,6,2022-08-27,1260000,7544500,754450.0,6790050.0,Paid,,15
PRJ-2022-357,7,2022-09-26,1264000,8808500,880850.0,7927650.0,Pending,,15
PRJ-2022-357,8,2022-10-26,1242100,10050600,1005060.0,9045540.0,Approved,2022-12-03,15
PRJ-2022-357,9,2022-11-25,1097000,11147600,1114760.0,10032840.0,Pending,2022-12-27,15
PRJ-2022-357,10,2022-12-25,1124900,12272500,1227250.0,11045250.0,Paid,2023-01-19,15
PRJ-2022-357,11,2023-01-24,92800,12365300,1236530.0,11128770.0,Pending,,13
PRJ-2022-357,12,2023-02-23,336100,12701400,1270140.0,11431260.0,Pending,2023-03-24,13
PRJ-2022-358,2,2022-03-08,542300,542300,54230.0,488070.0,Paid,2022-04-07,9
PRJ-2022-358,3,2022-04-07,679800,1222100,122210.0,1099890.0,Approved,2022-05-17,12
PRJ-2022-358,4,2022-05-07,628100,1850200,185020.0,1665180.0,Approved,2022-06-07,15
PRJ-2022-358,5,2022-06-06,404800,2255000,225500.0,2029500.0,Paid,2022-07-07,15
PRJ-2022-358,6,2022-07-06,398500,2653500,265350.0,2388150.0,Pending,2022-08-04,15
PRJ-2022-358,7,2022-08-05,381300,3034800,303480.0,2731320.0,Paid,2022-09-13,15
PRJ-2022-358,8,2022-09-04,404700,3439500,343950.0,3095550.0,Paid,,15
PRJ-2022-358,9,2022-10-04,394500,3834000,383400.0,3450600.0,Paid,2022-11-05,15
PRJ-2022-358,10,2022-11-03,388200,4222200,422220.0,3799980.0,Pending,2022-12-01,15
PRJ-2022-358,11,2022-12-03,410500,4632700,463270.0,4169430.0,Approved,2023-01-10,15
PRJ-2022-358,12,2023-01-02,385100,5017800,501780.0,4516020.0,Pending,,15
PRJ-2022-358,13,2023-02-01,367400,5385200,538520.0,4846680.0,Paid,2023-03-01,15
PRJ-2022-358,14,2023-03-03,352600,5737800,573780.0,5164020.0,Paid,2023-04-05,15
PRJ-2022-358,15,2023-04-02,347500,6085300,608530.0,5476770.0,Paid,2023-04-29,14
PRJ-2022-358,16,2023-05-02,347800,6433100,643310.0,5789790.0,Paid,2023-06-01,13
PRJ-2022-358,18,2023-07-01,14100,6447200,644720.0,5802480.0,Pending,2023-08-04,10
PRJ-2022-358,19,2023-07-31,108400,6555600,655560.0,5900040.0,Pending,2023-09-03,13
PRJ-2022-359,2,2022-04-03,1931800,1931800,193180.0,1738620.0,Paid,2022-05-06,12
PRJ-2022-359,3,2022-05-03,1394300,3326100,332610.0,2993490.0,Paid,2022-06-03,15
PRJ-2022-359,4,2022-06-02,1246800,4572900,457290.0,4115610.0,Approved,,15
PRJ-2022-359,5,2022-07-02,1297800,5870700,587070.0,5283630.0,Approved,2022-08-05,15
PRJ-2022-359,6,2022-08-01,1162700,7033400,703340.0,6330060.0,Approved,,15
PRJ-2022-359,7,2022-08-31,696000,7729400,772940.0,6956460.0,Pending,2022-10-04,15
PRJ-2022-359,8,2022-09-30,396900,8126300,812630.0,7313670.0,Pending,2022-11-02,14
PRJ-2022-360,2,2022-05-01,590900,590900,59090.0,531810.0,Pending,2022-06-03,9
PRJ-2022-360,3,2022-05-31,728600,1319500,131950.0,1187550.0,Paid,2022-07-05,12
PRJ-2022-360,4,2022-06-30,814400,2133900,213390.0,1920510.0,Pending,2022-07-31,12
PRJ-2022-360,5,2022-07-30,462600,2596500,259650.0,2336850.0,Paid,2022-09-01,15
PRJ-2022-360,6,2022-08-29,456300,3052800,305280.0,2747520.0,Paid,2022-09-23,15
PRJ-2022-360,7,2022-09-28,445000,3497800,349780.0,3148020.0,Approved,,15
PRJ-2022-360,8,2022-10-28,434600,3932400,393240.0,3539160.0,Paid,,15
PRJ-2022-360,9,2022-11-27,446400,4378800,437880.0,3940920.0,Paid,,15
PRJ-2022-360,10,2022-12-27,443100,4821900,482190.0,4339710.0,Paid,2023-02-05,15
PRJ-2022-360,11,2023-01-26,437700,5259600,525960.0,4733640.0,Approved,2023-02-23,15
PRJ-2022-360,12,2023-02-25,429100,5688700,568870.0,5119830.0,Paid,2023-03-28,15
PRJ-2022-360,13,2023-03-27,449000,6137700,613770.0,5523930.0,Approved,,15
PRJ-2022-360,14,2023-04-26,410400,6548100,654810.0,5893290.0,Paid,2023-05-24,15
PRJ-2022-360,15,2023-05-26,398100,6946200,694620.0,6251580.0,Paid,2023-07-05,15
PRJ-2022-360,16,2023-06-25,389500,7335700,733570.0,6602130.0,Paid,2023-07-29,14
PRJ-2022-360,17,2023-07-25,379600,7715300,771530.0,6943770.0,Paid,,13
PRJ-2022-360,18,2023-08-24,29600,7744900,774490.0,6970410.0,Pending,2023-09-26,13
PRJ-2022-360,19,2023-09-23,123200,7868100,786810.0,7081290.0,Paid,2023-11-02,13
PRJ-2022-360,20,2023-10-23,129400,7997500,799750.0,7197750.0,Pending,2023-11-25,13
PRJ-2022-360,21,2023-11-22,122000,8119500,811950.0,7307550.0,Pending,2023-12-21,13
PRJ-2022-361,2,2022-03-16,1147800,1147800,114780.0,1033020.0,Approved,,9
PRJ-2022-361,3,2022-04-15,1445600,2593400,259340.0,2334060.0,Paid,2022-05-23,12
PRJ-2022-361,4,2022-05-15,1219400,3812800,381280.0,3431520.0,Approved,2022-06-13,15
PRJ-2022-361,5,2022-06-14,858400,4671200,467120.0,4204080.0,Approved,2022-07-18,15
PRJ-2022-361,6,2022-07-14,828100,5499300,549930.0,4949370.0,Pending,2022-08-16,15
PRJ-2022-361,7,2022-08-13,812500,6311800,631180.0,5680620.0,Paid,2022-09-08,15
PRJ-2022-361,8,2022-09-12,833900,7145700,714570.0,6431130.0,Paid,2022-10-14,15
PRJ-2022-361,9,2022-10-12,831100,7976800,797680.0,7179120.0,Pending,2022-11-07,15
PRJ-2022-361,10,2022-11-11,808500,8785300,878530.0,7906770.0,Paid,2022-12-11,15
PRJ-2022-361,11,2022-12-11,830300,9615600,961560.0,8654040.0,Approved,2023-01-08,15
PRJ-2022-361,12,2023-01-10,757200,10372800,1037280.0,9335520.0,Paid,2023-02-12,15
PRJ-2022-361,13,2023-02-09,703700,11076500,1107650.0,9968850.0,Paid,2023-03-19,15
PRJ-2022-361,14,2023-03-11,702200,11778700,1177870.0,10600830.0,Paid,2023-04-13,14
PRJ-2022-361,15,2023-04-10,708600,12487300,1248730.0,11238570.0,Approved,2023-05-12,13
PRJ-2022-361,17,2023-06-09,118800,12606100,1260610.0,11345490.0,Pending,,13
PRJ-2022-361,18,2023-07-09,218400,12824500,1282450.0,11542050.0,Pending,2023-08-11,13
PRJ-2022-362,2,2022-05-17,2683300,2683300,268330.0,2414970.0,Approved,,9
PRJ-2022-362,3,2022-06-16,3640900,6324200,632420.0,5691780.0,Paid,2022-07-24,12
PRJ-2022-362,4,2022-07-16,2173500,8497700,849770.0,7647930.0,Paid,2022-08-25,15
PRJ-2022-362,5,2022-08-15,1992400,10490100,1049010.0,9441090.0,Paid,2022-09-11,15
PRJ-2022-362,6,2022-09-14,1965400,12455500,1245550.0,11209950.0,Pending,2022-10-11,15
PRJ-2022-362,7,2022-10-14,1923300,14378800,1437880.0,12940920.0,Pending,2022-11-08,15
PRJ-2022-362,8,2022-11-13,2013900,16392700,1639270.0,14753430.0,Paid,,15
PRJ-2022-362,9,2022-12-13,1951400,18344100,1834410.0,16509690.0,Paid,2023-01-18,15
PRJ-2022-362,10,2023-01-12,1867400,20211500,2021150.0,18190350.0,Paid,2023-02-15,15
PRJ-2022-362,11,2023-02-11,1722400,21933900,2193390.0,19740510.0,Paid,2023-03-16,15
PRJ-2022-362,12,2023-03-13,1672300,23606200,2360620.0,21245580.0,Paid,2023-04-20,15
PRJ-2022-362,13,2023-04-12,502500,24108700,2410870.0,21697830.0,Paid,2023-05-20,14
PRJ-2022-362,14,2023-05-12,559600,24668300,2466830.0,22201470.0,Pending,2023-06-21,13
PRJ-2022-362,15,2023-06-11,552900,25221200,2522120.0,22699080.0,Pending,,13
PRJ-2022-363,2,2022-04-27,795800,795800,79580.0,716220.0,Pending,2022-06-04,12
PRJ-2022-363,3,2022-05-27,905000,1700800,170080.0,1530720.0,Approved,2022-07-05,15
PRJ-2022-363,4,2022-06-26,589800,2290600,229060.0,2061540.0,Pending,2022-07-21,15
PRJ-2022-363,5,2022-07-26,552200,2842800,284280.0,2558520.0,Paid,,15
PRJ-2022-363,6,2022-08-25,554500,3397300,339730.0,3057570.0,Paid,2022-10-03,15
PRJ-2022-363,7,2022-09-24,577800,3975100,397510.0,3577590.0,Approved,2022-10-23,15
PRJ-2022-363,8,2022-10-24,542000,4517100,451710.0,4065390.0,Paid,2022-11-23,15
PRJ-2022-363,9,2022-11-23,504400,5021500,502150.0,4519350.0,Pending,2022-12-30,15
PRJ-2022-363,10,2022-12-23,506800,5528300,552830.0,4975470.0,Paid,2023-01-22,15
PRJ-2022-363,11,2023-01-22,44100,5572400,557240.0,5015160.0,Pending,2023-02-26,13
PRJ-2022-363,12,2023-02-21,154900,5727300,572730.0,5154570.0,Pending,,13
PRJ-2022-364,2,2022-05-11,1866600,1866600,186660.0,1679940.0,Paid,2022-06-17,9
PRJ-2022-364,3,2022-06-10,2434500,4301100,430110.0,3870990.0,Paid,2022-07-05,12
PRJ-2022-364,4,2022-07-10,1607900,5909000,590900.0,5318100.0,Paid,2022-08-07,15
