project_id,delivery_id,date,sov_line_id,material_category,item_description,quantity,unit,unit_cost,total_cost,po_number,vendor,received_by,condition_notes
PRJ-2022-329,DEL-329-8656b6,2023-06-23,PRJ-2022-329-SOV-11,Controls,VAV Controller,26,EA,570.21,14825.45,PO-47403,Winsupply,R. Williams,Minor packaging damage - product OK
PRJ-2022-329,DEL-329-bad148,2023-06-26,PRJ-2022-329-SOV-10,Controls,Actuator 24V,81,EA,1527.78,123750.16,PO-71847,RE Michel,R. Williams,Good condition
PRJ-2022-329,DEL-329-688f50,2023-06-26,PRJ-2022-329-SOV-10,Controls,Temp Sensor,93,EA,514.18,47818.61,PO-74564,Johnstone Supply,M. Chen,Good condition
PRJ-2022-329,DEL-329-d9a88b,2023-08-01,PRJ-2022-329-SOV-10,Controls,Actuator 24V,92,EA,727.13,66896.29,PO-94831,Carrier Enterprise,D. Patel,Good condition
PRJ-2022-329,DEL-329-dc4504,2023-08-06,PRJ-2022-329-SOV-10,Controls,"Control Valve 1""",22,EA,3638.68,80051.06,PO-67848,Johnstone Supply,R. Williams,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-7f30ac,2022-02-22,PRJ-2022-330-SOV-07,Equipment,FCU 2-Pipe,161,LF,584.76,94146.44,PO-87743,ACR Group,K. Thompson,Good condition
PRJ-2022-330,DEL-330-863b1d,2022-02-23,PRJ-2022-330-SOV-08,Equipment,RTU 25-Ton,1,EA,53878.75,53878.75,PO-82851,ACR Group,K. Thompson,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-5676dd,2022-02-26,PRJ-2022-330-SOV-09,Equipment,Split System 3-Ton,49,EA,255.49,12518.79,PO-12674,Johnstone Supply,R. Williams,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-fe58a4,2022-03-03,PRJ-2022-330-SOV-03,Ductwork,Duct Sealant,61,LF,704.14,42952.66,PO-64876,RE Michel,R. Williams,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-a02480,2022-03-03,PRJ-2022-330-SOV-04,Ductwork,Galvanized Sheet Metal 22ga,41,SHEET,593.71,24342.17,PO-96593,Johnstone Supply,K. Thompson,Good condition
PRJ-2022-330,DEL-330-ee83f2,2022-03-13,PRJ-2022-330-SOV-06,Piping,Pipe Hangers Assorted,894,LF,15.82,14144.82,PO-13149,RE Michel,J. Martinez,Good condition
PRJ-2022-330,DEL-330-e97a16,2022-03-14,PRJ-2022-330-SOV-09,Equipment,RTU 15-Ton,3,EA,10079.56,30238.67,PO-67825,Carrier Enterprise,K. Thompson,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-4b14d2,2022-03-18,PRJ-2022-330-SOV-03,Ductwork,Hanging Hardware,19,EA,3682.56,69968.59,PO-68370,Johnstone Supply,D. Patel,Good condition
PRJ-2022-330,DEL-330-a0c31b,2022-03-18,PRJ-2022-330-SOV-05,Piping,"Black Steel Sch40 2""",949,LF,20.59,19541.05,PO-84089,Carrier Enterprise,M. Chen,Good condition
PRJ-2022-330,DEL-330-b68653,2022-03-22,PRJ-2022-330-SOV-04,Ductwork,"Flex Duct 12""",74,LF,690.88,51125.33,PO-17571,Johnstone Supply,R. Williams,Good condition
PRJ-2022-330,DEL-330-197d54,2022-03-22,PRJ-2022-330-SOV-08,Equipment,Split System 3-Ton,19,EA,10232.27,194413.19,PO-71338,Johnstone Supply,K. Thompson,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-ccd312,2022-03-27,PRJ-2022-330-SOV-04,Ductwork,"Spiral Duct 24""",150,LF,172.98,25946.95,PO-25404,Carrier Enterprise,K. Thompson,Good condition
PRJ-2022-330,DEL-330-e69b47,2022-04-05,PRJ-2022-330-SOV-04,Ductwork,"Spiral Duct 16""",218,LF,9.28,2023.71,PO-75268,ACR Group,K. Thompson,Good condition
PRJ-2022-330,DEL-330-3ae748,2022-04-06,PRJ-2022-330-SOV-09,Equipment,FCU 4-Pipe,1000,LF,30.38,30381.09,PO-39738,Winsupply,D. Patel,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-4bdb1c,2022-04-09,PRJ-2022-330-SOV-04,Ductwork,Hanging Hardware,27,EA,1865.64,50372.26,PO-99771,ACR Group,M. Chen,Good condition
PRJ-2022-330,DEL-330-b28d00,2022-04-14,PRJ-2022-330-SOV-03,Ductwork,"Spiral Duct 24""",391,LF,23.3,9111.47,PO-88434,ACR Group,M. Chen,Good condition
PRJ-2022-330,DEL-330-3d6967,2022-04-14,PRJ-2022-330-SOV-04,Ductwork,"Spiral Duct 24""",269,LF,19.7,5298.04,PO-92753,Carrier Enterprise,D. Patel,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-3d7f59,2022-04-14,PRJ-2022-330-SOV-06,Piping,"Copper Type L 1""",868,LF,1.66,1439.38,PO-51107,Winsupply,R. Williams,Good condition
PRJ-2022-330,DEL-330-a3d1b5,2022-04-18,PRJ-2022-330-SOV-10,Controls,DDC Controller,25,EA,2583.15,64578.74,PO-87487,Ferguson Supply,D. Patel,Good condition
PRJ-2022-330,DEL-330-6750ba,2022-04-22,PRJ-2022-330-SOV-11,Controls,Actuator 24V,78,EA,285.45,22265.32,PO-61787,Carrier Enterprise,J. Martinez,Good condition
PRJ-2022-330,DEL-330-3f9656,2022-04-29,PRJ-2022-330-SOV-12,Insulation,Fiberglass Duct Liner R-6,76,LF,2.85,216.95,PO-73286,Carrier Enterprise,R. Williams,Good condition
PRJ-2022-330,DEL-330-9898a1,2022-05-02,PRJ-2022-330-SOV-06,Piping,"PVC Sch40 4""",43,EA,503.44,21647.96,PO-41886,Winsupply,R. Williams,Good condition
PRJ-2022-330,DEL-330-b48991,2022-05-02,PRJ-2022-330-SOV-09,Equipment,"VAV Box 16""",5,EA,7884.77,39423.83,PO-80066,Ferguson Supply,K. Thompson,Good condition
PRJ-2022-330,DEL-330-34938c,2022-05-04,PRJ-2022-330-SOV-12,Insulation,Insulation Adhesive,39,EA,200.18,7806.88,PO-13611,Winsupply,K. Thompson,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-2856bd,2022-05-05,PRJ-2022-330-SOV-05,Piping,"Black Steel Sch40 2""",519,LF,81.84,42472.42,PO-71566,Carrier Enterprise,R. Williams,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-aee845,2022-05-07,PRJ-2022-330-SOV-07,Equipment,AHU Custom,1,EA,34846.44,34846.44,PO-86224,Carrier Enterprise,K. Thompson,Good condition
PRJ-2022-330,DEL-330-611f63,2022-05-08,PRJ-2022-330-SOV-07,Equipment,RTU 25-Ton,1,EA,101208.44,101208.44,PO-79214,ACR Group,R. Williams,Good condition
PRJ-2022-330,DEL-330-66add3,2022-05-13,PRJ-2022-330-SOV-11,Controls,DDC Controller,71,EA,199.58,14170.28,PO-58002,Carrier Enterprise,M. Chen,Good condition
PRJ-2022-330,DEL-330-55fb48,2022-05-14,PRJ-2022-330-SOV-12,Insulation,Fiberglass Duct Liner R-6,383,LF,27.45,10512.27,PO-35530,Ferguson Supply,J. Martinez,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-4b3ca5,2022-05-19,PRJ-2022-330-SOV-11,Controls,Damper Motor,6,EA,1165.24,6991.44,PO-92544,ACR Group,K. Thompson,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-7ffd52,2022-05-20,PRJ-2022-330-SOV-08,Equipment,AHU Custom,4,EA,6849.56,27398.24,PO-99853,Johnstone Supply,K. Thompson,Good condition
PRJ-2022-330,DEL-330-d9bbc1,2022-05-25,PRJ-2022-330-SOV-06,Piping,"Black Steel Sch40 4""",443,LF,54.3,24056.99,PO-94387,ACR Group,J. Martinez,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-90442f,2022-05-30,PRJ-2022-330-SOV-12,Insulation,Vapor Barrier Tape,12,EA,1085.8,13029.59,PO-42806,Johnstone Supply,J. Martinez,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-53051c,2022-06-01,PRJ-2022-330-SOV-05,Piping,Pipe Hangers Assorted,994,LF,17.38,17279.96,PO-54310,Winsupply,D. Patel,Good condition
PRJ-2022-330,DEL-330-1902f1,2022-06-03,PRJ-2022-330-SOV-05,Piping,Refrigerant R-410A,5,EA,305.73,1528.66,PO-90345,ACR Group,J. Martinez,Good condition
PRJ-2022-330,DEL-330-c17863,2022-06-05,PRJ-2022-330-SOV-05,Piping,"Copper Type L 1""",875,LF,2.34,2050.47,PO-30841,Winsupply,M. Chen,Good condition
PRJ-2022-330,DEL-330-b7fd26,2022-06-10,PRJ-2022-330-SOV-12,Insulation,Insulation Adhesive,22,EA,270.2,5944.37,PO-91677,Ferguson Supply,R. Williams,Good condition
PRJ-2022-330,DEL-330-658a86,2022-06-11,PRJ-2022-330-SOV-09,Equipment,FCU 2-Pipe,419,LF,122.38,51275.53,PO-14036,ACR Group,K. Thompson,Good condition
PRJ-2022-330,DEL-330-e0b0f2,2022-06-13,PRJ-2022-330-SOV-05,Piping,"Black Steel Sch40 2""",439,LF,88.49,38845.22,PO-81071,Winsupply,D. Patel,Good condition
PRJ-2022-330,DEL-330-537a0f,2022-06-13,PRJ-2022-330-SOV-07,Equipment,Chiller 200-Ton,3,EA,36653.68,109961.04,PO-82207,ACR Group,D. Patel,Good condition
PRJ-2022-330,DEL-330-6b547d,2022-06-13,PRJ-2022-330-SOV-12,Insulation,"Pipe Insulation 1"" Armaflex",456,LF,4.87,2220.88,PO-20758,Winsupply,R. Williams,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-c6e402,2022-06-15,PRJ-2022-330-SOV-10,Controls,Pressure Sensor,53,EA,736.19,39018.3,PO-77257,Carrier Enterprise,J. Martinez,Good condition
PRJ-2022-330,DEL-330-36aae1,2022-06-18,PRJ-2022-330-SOV-10,Controls,Damper Motor,50,EA,201.23,10061.54,PO-29953,RE Michel,J. Martinez,Good condition
PRJ-2022-330,DEL-330-07441c,2022-06-18,PRJ-2022-330-SOV-10,Controls,"Control Valve 1""",17,EA,2252.28,38288.76,PO-96159,Carrier Enterprise,M. Chen,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-d79909,2022-06-18,PRJ-2022-330-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",640,LF,22.65,14493.31,PO-96359,Johnstone Supply,M. Chen,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-09247b,2022-06-20,PRJ-2022-330-SOV-05,Piping,"PVC Sch40 4""",18,EA,1591.92,28654.56,PO-84054,Winsupply,D. Patel,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-3b37a1,2022-06-20,PRJ-2022-330-SOV-07,Equipment,RTU 15-Ton,3,EA,22049.64,66148.92,PO-42589,Carrier Enterprise,J. Martinez,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-f100d7,2022-06-21,PRJ-2022-330-SOV-10,Controls,VAV Controller,28,EA,185.0,5180.04,PO-28221,Ferguson Supply,J. Martinez,Minor packaging damage - product OK
PRJ-2022-330,DEL-330-34e148,2022-06-22,PRJ-2022-330-SOV-06,Piping,Brazing Alloy,37,EA,496.66,18376.28,PO-97741,Winsupply,J. Martinez,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-c48e90,2022-07-21,PRJ-2022-330-SOV-12,Insulation,"Pipe Insulation 1"" Armaflex",741,LF,11.43,8467.16,PO-10390,Ferguson Supply,D. Patel,Partial shipment - backorder pending
PRJ-2022-330,DEL-330-ee5707,2022-07-27,PRJ-2022-330-SOV-11,Controls,Touchscreen Interface,37,EA,80.35,2973.1,PO-52649,RE Michel,R. Williams,Good condition
PRJ-2022-331,DEL-331-a3f296,2022-02-13,PRJ-2022-331-SOV-04,Ductwork,Galvanized Sheet Metal 20ga,35,SHEET,6997.5,244912.45,PO-61649,Carrier Enterprise,D. Patel,Good condition
PRJ-2022-331,DEL-331-acf2ea,2022-03-28,PRJ-2022-331-SOV-03,Ductwork,Galvanized Sheet Metal 22ga,83,SHEET,3741.89,310577.15,PO-16806,Winsupply,K. Thompson,Good condition
PRJ-2022-331,DEL-331-b12beb,2022-04-02,PRJ-2022-331-SOV-08,Equipment,Boiler 2000MBH,4,EA,196334.08,785336.32,PO-79555,Carrier Enterprise,D. Patel,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-9b7c5b,2022-04-04,PRJ-2022-331-SOV-04,Ductwork,Hanging Hardware,35,EA,19961.6,698656.04,PO-39148,ACR Group,J. Martinez,Good condition
PRJ-2022-331,DEL-331-7b40d5,2022-04-11,PRJ-2022-331-SOV-09,Equipment,RTU 15-Ton,1,EA,269727.84,269727.84,PO-86572,Winsupply,R. Williams,Good condition
PRJ-2022-331,DEL-331-594531,2022-04-17,PRJ-2022-331-SOV-06,Piping,"PVC Sch40 4""",11,EA,10348.27,113830.98,PO-65341,Ferguson Supply,R. Williams,Good condition
PRJ-2022-331,DEL-331-513701,2022-04-27,PRJ-2022-331-SOV-05,Piping,Brazing Alloy,14,EA,27136.77,379914.77,PO-54585,ACR Group,J. Martinez,Good condition
PRJ-2022-331,DEL-331-07164a,2022-05-06,PRJ-2022-331-SOV-08,Equipment,"VAV Box 16""",12,EA,48300.31,579603.72,PO-65951,ACR Group,M. Chen,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-71ed67,2022-05-06,PRJ-2022-331-SOV-08,Equipment,Chiller 200-Ton,1,EA,622050.64,622050.64,PO-87498,RE Michel,J. Martinez,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-b803cd,2022-05-11,PRJ-2022-331-SOV-08,Equipment,FCU 4-Pipe,666,LF,636.09,423639.09,PO-83100,Johnstone Supply,K. Thompson,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-cd7624,2022-05-15,PRJ-2022-331-SOV-08,Equipment,AHU Custom,2,EA,215351.44,430702.88,PO-14906,RE Michel,D. Patel,Good condition
PRJ-2022-331,DEL-331-fed863,2022-05-16,PRJ-2022-331-SOV-04,Ductwork,"Flex Duct 12""",333,LF,967.07,322032.85,PO-16063,ACR Group,D. Patel,Good condition
PRJ-2022-331,DEL-331-645e36,2022-05-27,PRJ-2022-331-SOV-08,Equipment,AHU Custom,1,EA,127691.21,127691.21,PO-94016,Carrier Enterprise,J. Martinez,Good condition
PRJ-2022-331,DEL-331-07485f,2022-05-27,PRJ-2022-331-SOV-09,Equipment,Split System 3-Ton,7,EA,8930.69,62514.84,PO-81104,RE Michel,R. Williams,Good condition
PRJ-2022-331,DEL-331-4b006d,2022-05-30,PRJ-2022-331-SOV-06,Piping,Flux,22,EA,1750.6,38513.29,PO-83971,Winsupply,J. Martinez,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-0b6733,2022-06-02,PRJ-2022-331-SOV-03,Ductwork,Galvanized Sheet Metal 22ga,68,SHEET,5498.7,373911.42,PO-48406,ACR Group,M. Chen,Good condition
PRJ-2022-331,DEL-331-6fb8c9,2022-06-05,PRJ-2022-331-SOV-06,Piping,"Black Steel Sch40 4""",325,LF,644.19,209363.32,PO-84053,Carrier Enterprise,J. Martinez,Good condition
PRJ-2022-331,DEL-331-965d05,2022-06-16,PRJ-2022-331-SOV-03,Ductwork,Galvanized Sheet Metal 22ga,66,SHEET,13740.63,906881.76,PO-83604,RE Michel,D. Patel,Good condition
PRJ-2022-331,DEL-331-e55239,2022-06-18,PRJ-2022-331-SOV-09,Equipment,Split System 3-Ton,26,EA,16408.57,426622.87,PO-16924,RE Michel,M. Chen,Good condition
PRJ-2022-331,DEL-331-5ed16f,2022-06-26,PRJ-2022-331-SOV-09,Equipment,RTU 15-Ton,1,EA,3688.85,3688.85,PO-94298,Winsupply,K. Thompson,Good condition
PRJ-2022-331,DEL-331-2f05c8,2022-06-29,PRJ-2022-331-SOV-04,Ductwork,Galvanized Sheet Metal 20ga,73,SHEET,503.31,36741.78,PO-88958,Winsupply,D. Patel,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-6b41e8,2022-07-06,PRJ-2022-331-SOV-07,Equipment,Chiller 200-Ton,1,EA,966127.91,966127.91,PO-23188,ACR Group,J. Martinez,Good condition
PRJ-2022-331,DEL-331-f565d3,2022-07-13,PRJ-2022-331-SOV-05,Piping,"Black Steel Sch40 2""",320,LF,430.03,137608.49,PO-17731,Carrier Enterprise,K. Thompson,Good condition
PRJ-2022-331,DEL-331-60e807,2022-07-14,PRJ-2022-331-SOV-12,Insulation,Fiberglass Duct Liner R-6,193,LF,48.81,9419.39,PO-56687,ACR Group,K. Thompson,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-cd5ac2,2022-07-19,PRJ-2022-331-SOV-09,Equipment,FCU 4-Pipe,687,LF,415.14,285203.49,PO-86485,Winsupply,J. Martinez,Good condition
PRJ-2022-331,DEL-331-ba4156,2022-07-23,PRJ-2022-331-SOV-10,Controls,"Control Valve 1""",47,EA,6635.31,311859.46,PO-63509,Winsupply,D. Patel,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-4da5a7,2022-07-24,PRJ-2022-331-SOV-11,Controls,VAV Controller,10,EA,4977.88,49778.79,PO-75859,RE Michel,D. Patel,Good condition
PRJ-2022-331,DEL-331-196ba3,2022-08-03,PRJ-2022-331-SOV-09,Equipment,"VAV Box 12""",7,EA,27613.98,193297.86,PO-38698,Winsupply,J. Martinez,Good condition
PRJ-2022-331,DEL-331-bd46a0,2022-08-09,PRJ-2022-331-SOV-05,Piping,"PVC Sch40 4""",47,EA,1.59,74.53,PO-17221,Johnstone Supply,M. Chen,Good condition
PRJ-2022-331,DEL-331-82d10c,2022-08-10,PRJ-2022-331-SOV-12,Insulation,Insulation Adhesive,35,EA,999.16,34970.46,PO-62231,Carrier Enterprise,K. Thompson,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-21964b,2022-09-02,PRJ-2022-331-SOV-10,Controls,"Control Valve 1""",21,EA,20414.43,428702.96,PO-20973,Johnstone Supply,J. Martinez,Good condition
PRJ-2022-331,DEL-331-c762d6,2022-09-07,PRJ-2022-331-SOV-06,Piping,"Copper Type L 2""",966,LF,54.9,53035.43,PO-71585,Winsupply,D. Patel,Good condition
PRJ-2022-331,DEL-331-bb739b,2022-09-09,PRJ-2022-331-SOV-05,Piping,"Copper Type L 1.5""",759,LF,373.88,283771.76,PO-15609,Johnstone Supply,M. Chen,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-047746,2022-09-12,PRJ-2022-331-SOV-07,Equipment,Boiler 2000MBH,2,EA,177338.6,354677.21,PO-44275,Winsupply,M. Chen,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-b0436a,2022-09-13,PRJ-2022-331-SOV-11,Controls,BACnet Gateway,45,EA,2789.41,125523.49,PO-97024,ACR Group,K. Thompson,Good condition
PRJ-2022-331,DEL-331-b0cb08,2022-09-15,PRJ-2022-331-SOV-06,Piping,"Black Steel Sch40 4""",217,LF,953.96,207009.53,PO-75015,Carrier Enterprise,J. Martinez,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-524402,2022-09-15,PRJ-2022-331-SOV-07,Equipment,FCU 4-Pipe,439,LF,2739.68,1202719.27,PO-19846,Winsupply,M. Chen,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-f6a928,2022-09-16,PRJ-2022-331-SOV-09,Equipment,Chiller 200-Ton,2,EA,253949.62,507899.24,PO-58771,RE Michel,K. Thompson,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-e46fe4,2022-09-23,PRJ-2022-331-SOV-12,Insulation,Vapor Barrier Tape,11,EA,8348.94,91838.38,PO-10979,Winsupply,D. Patel,Good condition
PRJ-2022-331,DEL-331-ee0976,2022-09-25,PRJ-2022-331-SOV-09,Equipment,FCU 4-Pipe,963,LF,507.72,488938.62,PO-65329,Johnstone Supply,K. Thompson,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-ab1177,2022-09-28,PRJ-2022-331-SOV-07,Equipment,AHU Custom,1,EA,1020314.3,1020314.3,PO-88701,Winsupply,K. Thompson,Good condition
PRJ-2022-331,DEL-331-9710ca,2022-10-03,PRJ-2022-331-SOV-07,Equipment,Chiller 200-Ton,2,EA,531438.3,1062876.59,PO-44357,Winsupply,M. Chen,Good condition
PRJ-2022-331,DEL-331-ddb935,2022-10-06,PRJ-2022-331-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",162,LF,337.69,54705.86,PO-85537,RE Michel,D. Patel,Good condition
PRJ-2022-331,DEL-331-b82c61,2022-10-07,PRJ-2022-331-SOV-05,Piping,"Copper Type L 1""",585,LF,850.97,497819.87,PO-64231,Johnstone Supply,K. Thompson,Good condition
PRJ-2022-331,DEL-331-42c469,2022-10-07,PRJ-2022-331-SOV-11,Controls,DDC Controller,75,EA,1182.75,88706.14,PO-28795,Winsupply,R. Williams,Good condition
PRJ-2022-331,DEL-331-8f1a82,2022-10-08,PRJ-2022-331-SOV-12,Insulation,Vapor Barrier Tape,6,EA,21441.09,128646.54,PO-22337,Winsupply,J. Martinez,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-84aedc,2022-11-04,PRJ-2022-331-SOV-12,Insulation,Vapor Barrier Tape,50,EA,3197.0,159849.91,PO-55028,Carrier Enterprise,J. Martinez,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-55da67,2022-11-10,PRJ-2022-331-SOV-11,Controls,VAV Controller,14,EA,8655.06,121170.8,PO-56749,Carrier Enterprise,J. Martinez,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-639e50,2022-11-11,PRJ-2022-331-SOV-12,Insulation,Fiberglass Duct Wrap R-8,419,LF,29.57,12388.08,PO-70172,Winsupply,K. Thompson,Minor packaging damage - product OK
PRJ-2022-331,DEL-331-20db4d,2022-11-26,PRJ-2022-331-SOV-11,Controls,Pressure Sensor,90,EA,229.59,20663.05,PO-88289,Carrier Enterprise,D. Patel,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-cc58f6,2022-12-19,PRJ-2022-331-SOV-10,Controls,Pressure Sensor,18,EA,30731.45,553166.06,PO-53832,Carrier Enterprise,M. Chen,Partial shipment - backorder pending
PRJ-2022-331,DEL-331-03a26e,2023-01-12,PRJ-2022-331-SOV-12,Insulation,Insulation Adhesive,23,EA,4233.08,97360.88,PO-57266,Winsupply,M. Chen,Good condition
PRJ-2022-331,DEL-331-ef2db5,2023-01-28,PRJ-2022-331-SOV-11,Controls,Damper Motor,5,EA,11415.86,57079.32,PO-94530,Johnstone Supply,J. Martinez,Good condition
PRJ-2022-331,DEL-331-7122b0,2023-01-30,PRJ-2022-331-SOV-11,Controls,"Control Valve 1""",30,EA,2117.99,63539.55,PO-71441,Johnstone Supply,R. Williams,Good condition
PRJ-2022-332,DEL-332-e915cc,2022-01-24,PRJ-2022-332-SOV-03,Ductwork,Duct Sealant,117,LF,74.47,8713.45,PO-16539,Ferguson Supply,J. Martinez,Partial shipment - backorder pending
PRJ-2022-332,DEL-332-d8d7c0,2022-02-23,PRJ-2022-332-SOV-03,Ductwork,"Spiral Duct 24""",456,LF,517.22,235851.13,PO-61455,Winsupply,K. Thompson,Good condition
PRJ-2022-332,DEL-332-2f117b,2022-03-31,PRJ-2022-332-SOV-04,Ductwork,"Flex Duct 12""",178,LF,551.38,98145.38,PO-60946,Johnstone Supply,D. Patel,Minor packaging damage - product OK
PRJ-2022-332,DEL-332-007d33,2022-04-07,PRJ-2022-332-SOV-06,Piping,"Black Steel Sch40 2""",215,LF,126.1,27110.85,PO-88215,Johnstone Supply,D. Patel,Partial shipment - backorder pending
PRJ-2022-332,DEL-332-88600b,2022-04-08,PRJ-2022-332-SOV-06,Piping,Flux,12,EA,1137.13,13645.58,PO-87524,Johnstone Supply,R. Williams,Minor packaging damage - product OK
PRJ-2022-332,DEL-332-73e880,2022-04-12,PRJ-2022-332-SOV-08,Equipment,"VAV Box 16""",14,EA,1757.26,24601.65,PO-97890,ACR Group,R. Williams,Good condition
PRJ-2022-332,DEL-332-40f95b,2022-04-15,PRJ-2022-332-SOV-07,Equipment,"VAV Box 12""",9,EA,19369.43,174324.83,PO-66142,Ferguson Supply,J. Martinez,Good condition
PRJ-2022-332,DEL-332-258594,2022-04-17,PRJ-2022-332-SOV-05,Piping,"Copper Type L 1""",594,LF,31.41,18660.44,PO-32078,Winsupply,K. Thompson,Good condition
PRJ-2022-332,DEL-332-213b3c,2022-04-21,PRJ-2022-332-SOV-04,Ductwork,"Flex Duct 8""",358,LF,344.16,123210.82,PO-97934,ACR Group,R. Williams,Good condition
PRJ-2022-332,DEL-332-e26468,2022-04-24,PRJ-2022-332-SOV-04,Ductwork,Hanging Hardware,38,EA,3835.98,145767.29,PO-88512,Carrier Enterprise,J. Martinez,Good condition
PRJ-2022-332,DEL-332-0cd5c1,2022-05-04,PRJ-2022-332-SOV-08,Equipment,Chiller 200-Ton,4,EA,21339.66,85358.65,PO-67468,ACR Group,K. Thompson,Good condition
PRJ-2022-332,DEL-332-5d9192,2022-05-07,PRJ-2022-332-SOV-04,Ductwork,"Spiral Duct 16""",453,LF,155.81,70582.46,PO-32331,Johnstone Supply,K. Thompson,Good condition
PRJ-2022-332,DEL-332-52b203,2022-05-21,PRJ-2022-332-SOV-08,Equipment,"VAV Box 16""",36,EA,696.71,25081.46,PO-95491,ACR Group,R. Williams,Good condition
PRJ-2022-332,DEL-332-501e5c,2022-05-29,PRJ-2022-332-SOV-08,Equipment,AHU Custom,3,EA,23059.7,69179.11,PO-36962,Carrier Enterprise,K. Thompson,Good condition
PRJ-2022-332,DEL-332-5ba9f1,2022-06-08,PRJ-2022-332-SOV-05,Piping,"Copper Type L 1.5""",474,LF,147.9,70104.56,PO-32543,RE Michel,R. Williams,Good condition
PRJ-2022-332,DEL-332-4b7ea0,2022-06-15,PRJ-2022-332-SOV-04,Ductwork,"Flex Duct 10""",269,LF,6.4,1722.73,PO-61580,ACR Group,K. Thompson,Good condition
PRJ-2022-332,DEL-332-76fbe8,2022-06-17,PRJ-2022-332-SOV-03,Ductwork,Hanging Hardware,42,EA,3017.43,126731.93,PO-65890,Ferguson Supply,D. Patel,Good condition
PRJ-2022-332,DEL-332-bde37d,2022-06-19,PRJ-2022-332-SOV-06,Piping,"PVC Sch40 4""",34,EA,875.44,29765.06,PO-81950,Carrier Enterprise,K. Thompson,Good condition
PRJ-2022-332,DEL-332-176387,2022-07-10,PRJ-2022-332-SOV-06,Piping,Brazing Alloy,33,EA,750.07,24752.29,PO-95256,Winsupply,J. Martinez,Good condition
PRJ-2022-332,DEL-332-977cb8,2022-07-11,PRJ-2022-332-SOV-04,Ductwork,"Spiral Duct 16""",170,LF,819.42,139301.18,PO-96774,Johnstone Supply,M. Chen,Good condition
PRJ-2022-332,DEL-332-f1c7d1,2022-07-16,PRJ-2022-332-SOV-05,Piping,"Black Steel Sch40 2""",552,LF,108.07,59653.64,PO-85348,ACR Group,M. Chen,Good condition
PRJ-2022-332,DEL-332-3e4dff,2022-07-28,PRJ-2022-332-SOV-07,Equipment,RTU 15-Ton,2,EA,135750.34,271500.68,PO-96153,Winsupply,K. Thompson,Good condition
PRJ-2022-332,DEL-332-058198,2022-08-23,PRJ-2022-332-SOV-09,Equipment,AHU Custom,4,EA,43017.08,172068.32,PO-23722,ACR Group,D. Patel,Good condition
PRJ-2022-332,DEL-332-4bbd12,2022-08-26,PRJ-2022-332-SOV-05,Piping,Brazing Alloy,37,EA,1821.68,67402.29,PO-83011,Ferguson Supply,R. Williams,Good condition
PRJ-2022-332,DEL-332-722f20,2022-09-13,PRJ-2022-332-SOV-12,Insulation,Fiberglass Duct Liner R-6,362,LF,130.86,47372.19,PO-59593,Winsupply,J. Martinez,Good condition
PRJ-2022-332,DEL-332-0545ea,2022-09-23,PRJ-2022-332-SOV-12,Insulation,"Pipe Insulation 2"" Armaflex",950,LF,23.75,22561.37,PO-84906,Johnstone Supply,J. Martinez,Good condition
